id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock
2463,2025-08-23 20:58:00.015223 -0500 -05,2025-08-23 20:58:00.015223 -0500 -05,NULL,LOCION SOREL (HIDROQUINONA) X 120ML - SOREL,253042,12584.09,12
2464,2025-08-23 20:58:00.023122 -0500 -05,2025-08-23 20:58:00.023122 -0500 -05,NULL,LOCION SOREL PLUS 2  X 60ML - SOREL,253063*,21821.79,1
2465,2025-08-23 20:58:00.031239 -0500 -05,2025-08-23 20:58:00.031239 -0500 -05,NULL,GASTROLIFE X 360 ML HIDROXIDO DE ALUMINIO+ SIMETICONA,040006,6648.19,5
2466,2025-08-23 20:58:00.038822 -0500 -05,2025-08-23 20:58:00.038822 -0500 -05,NULL,SUERO ORAL UVA * 30 SOBR SOLHIDREX LABINCO,2642001150,44279.83,1
2467,2025-08-23 20:58:00.046773 -0500 -05,2025-08-23 20:58:00.046773 -0500 -05,NULL,CETIRIZINA JBE 5MG/5ML X 60 ML /PPKC: 225322-S,225322*,2853.25,2
2468,2025-08-23 20:58:00.054144 -0500 -05,2025-08-23 20:58:00.054144 -0500 -05,NULL,OXIMETAZOLINA HCL 0.05% NASAL,372300,10276.57,3
2469,2025-08-23 20:58:00.06144 -0500 -05,2025-08-23 20:58:00.06144 -0500 -05,NULL,NORAVER GRIPA FAST TOTAL X 60 CAP - TECNOQUIMICAS,158026,146250.2,2
2470,2025-08-23 20:58:00.070774 -0500 -05,2025-08-23 20:58:00.070774 -0500 -05,NULL,Nimesulida 100 Mg X 10 Tab Farmanal,000000,1785.71,10
2471,2025-08-23 20:58:00.07929 -0500 -05,2025-08-23 20:58:00.07929 -0500 -05,NULL,PREDNISOLONA 5MG X 300 TAB-COASPHARMA,381440,22719.5,3
2472,2025-08-23 20:58:00.086533 -0500 -05,2025-08-23 20:58:00.086533 -0500 -05,NULL,BETAMETASONA/CLOTRIMAZOL/NEOMICINA CREMA TOPICA X 40G - AMERICAN GENERICS,386432,12490.9,1
2473,2025-08-23 20:58:00.093472 -0500 -05,2025-08-23 20:58:00.093472 -0500 -05,NULL,TARRITO ROJO TRADICIONAL FRASCO X 135GR - JGB,365120,9622.72,3
2474,2025-08-23 20:58:00.101095 -0500 -05,2025-08-23 20:58:00.101095 -0500 -05,NULL,TARRITO ROJO SUPER CONTENIDO TRADICIONAL  FRASCO X 380GR - JGB,365123,21668.21,1
2475,2025-08-23 20:58:00.108877 -0500 -05,2025-08-23 20:58:00.108877 -0500 -05,NULL,VERAPAMILO 80MG X 50TAB  *** Regulado *** (9.480)CD3- TECNOQUIMICAS ETICOS MK,152025,8441.32,3
2476,2025-08-23 20:58:00.11649 -0500 -05,2025-08-23 20:58:00.11649 -0500 -05,NULL,Lansoprazol 30 Mg X 14 Cap Retard Z,102006*PB,7210.0,3
2477,2025-08-23 20:58:00.124392 -0500 -05,2025-08-23 20:58:00.124392 -0500 -05,NULL,Aspirina Acido Acetilsalicilico 100 Mg X 140 Tab X 4 Cajas  Bayer,007876,195617.83,1
2478,2025-08-23 20:58:00.130639 -0500 -05,2025-08-23 20:58:00.130639 -0500 -05,NULL,DESITIN ORIGINAL UNGUENTO TUB X 28 GRS J&J,4814,12193.86,1
2479,2025-08-23 20:58:00.138254 -0500 -05,2025-08-23 20:58:00.138254 -0500 -05,NULL,NAPROXENO SUSP 2.5MG/5ML FCO 80ML LABINCO,2642001020,5562.68,4
2480,2025-08-23 20:58:00.146643 -0500 -05,2025-08-23 20:58:00.146643 -0500 -05,NULL,MIELTERTOS JBE NIÑOS * 180 ML NAT FRHESLY,8516,17958.77,2
2481,2025-08-23 20:58:00.154121 -0500 -05,2025-08-23 20:58:00.154121 -0500 -05,NULL,DOLOFEN JARABE FCO*60  PROCAPS CONSUMO,2166,8636.64,4
2482,2025-08-23 20:58:00.161774 -0500 -05,2025-08-23 20:58:00.161774 -0500 -05,NULL,DOLOFEN JARABE FCO*60 OBSEQUIO 1+1 PROCAPS CONSUMO,2184,1.0,4
2483,2025-08-23 20:58:00.168789 -0500 -05,2025-08-23 20:58:00.168789 -0500 -05,NULL,Acido Salicilico 25 Sob X 10 Gr Promarquin,303828,11482.85,1
2484,2025-08-23 20:58:00.177323 -0500 -05,2025-08-23 20:58:00.177323 -0500 -05,NULL,Metformina 850 Mg X 300 Tab Laproff,050377,48746.84,1
2485,2025-08-23 20:58:00.184877 -0500 -05,2025-08-23 20:58:00.184877 -0500 -05,NULL,Bronquisan Jalea Adulto Miel X 240 Ml El Mana,630019,11096.13,2
2486,2025-08-23 20:58:00.191776 -0500 -05,2025-08-23 20:58:00.191776 -0500 -05,NULL,Duraflex Muscular Advance X 6 Cap Liq Mk,091163,15297.59,2
2487,2025-08-23 20:58:00.199463 -0500 -05,2025-08-23 20:58:00.199463 -0500 -05,NULL,Sulfadiazina De Plata 1% Tubo X 30 Gr Coaspharma,035034,7104.6,3
2488,2025-08-23 20:58:00.206266 -0500 -05,2025-08-23 20:58:00.206266 -0500 -05,NULL,Ecomiel Propoleo Miel/Vit A Y C  Ni&#209;os Cereza X 120 Ml Inmco,280220,6142.17,4
2489,2025-08-23 20:58:00.213877 -0500 -05,2025-08-23 20:58:00.213877 -0500 -05,NULL,Ecomiel Propoleo/Miel/Vit A Y C Adul Menta X 120 Ml Menta Inmco,280237,5420.48,4
2490,2025-08-23 20:58:00.221472 -0500 -05,2025-08-23 20:58:00.221472 -0500 -05,NULL,Secnidazol 500 Mg X 4 Tab Memphis,004085,2889.65,4
2491,2025-08-23 20:58:00.229011 -0500 -05,2025-08-23 20:58:00.229011 -0500 -05,NULL,Betametasona Iny 4mg X 100amp Farmioni,161239,48192.77,1
2492,2025-08-23 20:58:00.237543 -0500 -05,2025-08-23 20:58:00.237543 -0500 -05,NULL,ICE GEL CANNABIS REFRESCANTE *110GR,PT990,3856.25,3
2493,2025-08-23 20:58:00.244934 -0500 -05,2025-08-23 20:58:00.244934 -0500 -05,NULL,DEPILADOR EURO REF:811-3,KAR029,2741.25,2
2494,2025-08-23 20:58:00.252791 -0500 -05,2025-08-23 20:58:00.252791 -0500 -05,NULL,ENCRESPADOR DE PESTAÑAS TIJERA  ref EC-8A,KAR022,3910.71,2
2495,2025-08-23 20:58:00.260796 -0500 -05,2025-08-23 20:58:00.260796 -0500 -05,NULL,GUAYACOLATO DE GLICERILO JBE *120 ML LICOL,5389,3167.15,4
2496,2025-08-23 20:58:00.269039 -0500 -05,2025-08-23 20:58:00.269039 -0500 -05,NULL,Hidroxicina 25 Mg X 20 Tab Z,302303,3196.58,20
2497,2025-08-23 20:58:00.277212 -0500 -05,2025-08-23 20:58:00.277212 -0500 -05,NULL,Azitromicina 200 Mg/5Ml Susp X 15 Ml C/Jeringa Z,300538,12616.81,3
2498,2025-08-23 20:58:00.284449 -0500 -05,2025-08-23 20:58:00.284449 -0500 -05,NULL,ESPIRONOLACTONA ESPIROLAN 100 MG*20 TAB- LABINCO,2642000485,7977.53,3
2499,2025-08-23 20:58:00.292843 -0500 -05,2025-08-23 20:58:00.292843 -0500 -05,NULL,CREMA DEPILATORIA AVENA X 2 TUBOS *100 GRS DEPILEX (Piel Sensible).,7484,14322.5,1
2500,2025-08-23 20:58:00.299188 -0500 -05,2025-08-23 20:58:00.299188 -0500 -05,NULL,CREMA DEPILATORIA BIKINI Y AXILAS 2X1 *100GR DEPILEX,E16,14322.5,1
2501,2025-08-23 20:58:00.307529 -0500 -05,2025-08-23 20:58:00.307529 -0500 -05,NULL,PIROXICAM 20 MG X 10 CAP - TECNOQUIMICAS ETICOS MK,152150,4005.99,4
2502,2025-08-23 20:58:00.315178 -0500 -05,2025-08-23 20:58:00.315178 -0500 -05,NULL,ULTRA COREGA ADHESIVA SIN SABOR X 20G - GLAXO SMITHKLINE CONSUMER,719326,16323.17,3
2503,2025-08-23 20:58:00.322496 -0500 -05,2025-08-23 20:58:00.322496 -0500 -05,NULL,ABRILAR (hedera helix) EA 575 S MENTOL X 100ML - MEGALABS,718141,39732.1,4
2504,2025-08-23 20:58:00.32992 -0500 -05,2025-08-23 20:58:00.32992 -0500 -05,NULL,TAFLAX GRIPCAJA X 30 TAB (Dexibupro+Fenilefrina+Clorhid+Levoce Diclorhidrato)- CLOSTER PHARMA,127041,21686.75,2
2505,2025-08-23 20:58:00.338311 -0500 -05,2025-08-23 20:58:00.338311 -0500 -05,NULL,CLORFENIRAMINA 4 MG X 20 TAB - COASPHARMA GENERICOS,381016,2333.33,6
2506,2025-08-23 20:58:00.345104 -0500 -05,2025-08-23 20:58:00.345104 -0500 -05,NULL,CREMA FACIAL ANTIARRUGAS TEATRICAL*100 GR GENOMMA Roja,GEN001,16211.48,3
2507,2025-08-23 20:58:00.351834 -0500 -05,2025-08-23 20:58:00.351834 -0500 -05,NULL,PROTECTOR SOLAR GEL SPF 50+ ANTIEDAD 50 GR SOREL,5479,32287.5,1
2508,2025-08-23 20:58:00.360028 -0500 -05,2025-08-23 20:58:00.360028 -0500 -05,NULL,MOMETASONA FUROATO 0.1% CREMA TOPICA X 15GR - EUROFARMA MOMENTA /PPKC: 257014-S,257014,22306.41,1
2509,2025-08-23 20:58:00.367571 -0500 -05,2025-08-23 20:58:00.367571 -0500 -05,NULL,MOMETASONA FUROATO 0.1% CREMA TOPICA X 15GR - MOMENTA /PPKC: 257014-S,257014*,17230.0,1
2510,2025-08-23 20:58:00.376031 -0500 -05,2025-08-23 20:58:00.376031 -0500 -05,NULL,SAL DE FRUTAS LUA X 50 SOB - TECNOQUIMICAS,158008,130575.92,1
2511,2025-08-23 20:58:00.384615 -0500 -05,2025-08-23 20:58:00.384615 -0500 -05,NULL,ENALAPRIL 20 MG *30 TABS - LAFRANCOL - AG,1027,2351.59,20
2512,2025-08-23 20:58:00.393783 -0500 -05,2025-08-23 20:58:00.393783 -0500 -05,NULL,"HIDRAPLUS  75MEQ ZINC CEREZA FCOx400mL   
TQ",3TQ,8198.56,3
2513,2025-08-23 20:58:00.401228 -0500 -05,2025-08-23 20:58:00.401228 -0500 -05,NULL,Locion Repelente Spray Yoky X 120 Ml Giga,553556,8974.42,4
2514,2025-08-23 20:58:00.409562 -0500 -05,2025-08-23 20:58:00.409562 -0500 -05,NULL,Ashar Acetamin/Cetiriz/Feinlefri/Cafei X 100 Cap Memphis,100787,44514.13,1
2515,2025-08-23 20:58:00.41758 -0500 -05,2025-08-23 20:58:00.41758 -0500 -05,NULL,Sevedol Extra Fuerte Aceta/Ibupro/Cafe X 60 Tab  Lafrancol,070888,90661.81,1
2516,2025-08-23 20:58:00.424973 -0500 -05,2025-08-23 20:58:00.424973 -0500 -05,NULL,Impothos Plus Hedera Helix Propoleo Jbe X 120 Ml Impofar,100100,8646.71,10
2517,2025-08-23 20:58:00.432129 -0500 -05,2025-08-23 20:58:00.432129 -0500 -05,NULL,DICLOXACILINA 500MG *50 CAPS A.G,1026,17358.94,4
2518,2025-08-23 20:58:00.440305 -0500 -05,2025-08-23 20:58:00.440305 -0500 -05,NULL,PAMOATO DE PIRANTEL SUSP 15ML GENFAR,4132,2335.3,20
2519,2025-08-23 20:58:00.44884 -0500 -05,2025-08-23 20:58:00.44884 -0500 -05,NULL,Electrolit Oral Uva X 625 Ml Pisa,176548,6411.52,6
2520,2025-08-23 20:58:00.456092 -0500 -05,2025-08-23 20:58:00.456092 -0500 -05,NULL,Ibuflash Ultra Forte Ibuprof/Cafeina 400/65 Mg X 18 Cap Liq Mk,385194,31649.41,1
2521,2025-08-23 20:58:00.462574 -0500 -05,2025-08-23 20:58:00.462574 -0500 -05,NULL,Yodora Talco C/Triclosan Polvo X 120 Gr + 60 Gr + 30 Gr Precio Especial TQ,087845,13885.88,1
2522,2025-08-23 20:58:00.470777 -0500 -05,2025-08-23 20:58:00.470777 -0500 -05,NULL,Bisacodilo 5 Mg X 100 Tab Recipe,086748,18117.65,1
2523,2025-08-23 20:58:00.478291 -0500 -05,2025-08-23 20:58:00.478291 -0500 -05,NULL,Yodora Talco C/Triclosan Polvo 2 Und X 60 Gr Precio Especial TQ,087814,11693.18,1
2524,2025-08-23 20:58:00.485841 -0500 -05,2025-08-23 20:58:00.485841 -0500 -05,NULL,Lumbal Naproxe/Cafein X 48 Tab Rec Lafrancol,001974,72581.98,1
2525,2025-08-23 20:58:00.492825 -0500 -05,2025-08-23 20:58:00.492825 -0500 -05,NULL,Trazodona Clorhidrato 50 Mg X 250 Tab Recipe,190479,51600.0,1
2526,2025-08-23 20:58:00.501618 -0500 -05,2025-08-23 20:58:00.501618 -0500 -05,NULL,Metoprolol Tartrato 100 Mg X 300 Tab Laproff,050407,31704.55,1
2527,2025-08-23 20:58:00.510139 -0500 -05,2025-08-23 20:58:00.510139 -0500 -05,NULL,Acido Salicilico X 50sob Promarquin,303835,22965.71,1
2528,2025-08-23 20:58:00.517528 -0500 -05,2025-08-23 20:58:00.517528 -0500 -05,NULL,Vitamina E 400 U.I. X 100 Cap Blanda Colmed,024796,24894.37,2
2529,2025-08-23 20:58:00.52539 -0500 -05,2025-08-23 20:58:00.52539 -0500 -05,NULL,Betametasona 0.05% Crema x 40G Laproff,808770,4363.64,4
2530,2025-08-23 20:58:00.532778 -0500 -05,2025-08-23 20:58:00.532778 -0500 -05,NULL,Calymag Susp Hidroxido Alumi + Magne + Simet  X 360 Ml Menta Anglopharma,510056,6047.06,4
2531,2025-08-23 20:58:00.540489 -0500 -05,2025-08-23 20:58:00.540489 -0500 -05,NULL,Guayacolato De Glicerilo 100 Mg/5 Ml Jbe X 120 Ml Licol,000151,3010.7,6
2532,2025-08-23 20:58:00.547666 -0500 -05,2025-08-23 20:58:00.547666 -0500 -05,NULL,NAPROXENO +CAFEINA  C*12 TAB DOLUMBAR FORTE INCOBRA,408522,16023.24,1
2533,2025-08-23 20:58:00.557439 -0500 -05,2025-08-23 20:58:00.557439 -0500 -05,NULL,ASPIRINA EFERVECENTE * 50 TAB - BAYER,3048,44092.32,1
2534,2025-08-23 20:58:00.565439 -0500 -05,2025-08-23 20:58:00.565439 -0500 -05,NULL,BETAHISTINA 8MG * 20 TAB  LAPROFF,2249,19237.08,1
2535,2025-08-23 20:58:00.572877 -0500 -05,2025-08-23 20:58:00.572877 -0500 -05,NULL,BIOTINA 900 MCG CJ X 30 TABLETAS DHARMA,56961,13125.0,1
2536,2025-08-23 20:58:00.581005 -0500 -05,2025-08-23 20:58:00.581005 -0500 -05,NULL,NAPROXENO 250MG C*10TAB COASPHARMA,C3045,1893.56,6
2537,2025-08-23 20:58:00.589642 -0500 -05,2025-08-23 20:58:00.589642 -0500 -05,NULL,METOCLOPRAMIDA GOTAS FCO*30 ML COASPHARMA,C3306,4420.6,3
2538,2025-08-23 20:58:00.597072 -0500 -05,2025-08-23 20:58:00.597072 -0500 -05,NULL,ACEITE MINERAL 250 ML PROMARQUIN,20PROM,4411.25,1
2539,2025-08-23 20:58:00.605057 -0500 -05,2025-08-23 20:58:00.605057 -0500 -05,NULL,FEXOFENADINA120 MG*10 TAB OFERTA ESPECIAL COLMED,120COLMED,17727.84,3
2540,2025-08-23 20:58:00.61298 -0500 -05,2025-08-23 20:58:00.61298 -0500 -05,NULL,7 LABSOREL *120 GRATIS 1 TERMO,2CAMI,1.25,1
2541,2025-08-23 20:58:00.623256 -0500 -05,2025-08-23 20:58:00.623256 -0500 -05,NULL,DB LIFE PUEBA DE EMBARAZO CASETTE,1010340000,1352.97,15
2542,2025-08-23 20:58:00.630787 -0500 -05,2025-08-23 20:58:00.630787 -0500 -05,NULL,JERINGA 10ML 21G*1 1/2 3 PARTES LUERLOCK ZIBOJECT,87423,24375.0,1
2543,2025-08-23 20:58:00.638778 -0500 -05,2025-08-23 20:58:00.638778 -0500 -05,NULL,MELOXICAM 15 MG * 5CAPS NIFLAMIN PL FORTE,3291,38292.13,1
2544,2025-08-23 20:58:00.645775 -0500 -05,2025-08-23 20:58:00.645775 -0500 -05,NULL,OXITETRACICLINA 0.5% +POLOMIX UNG OFTAMILCO TERRAVITAL 10 GRS VITALIS,4002020,22728.0,1
2545,2025-08-23 20:58:00.654547 -0500 -05,2025-08-23 20:58:00.654547 -0500 -05,NULL,ACTIVIT-B COMPLEJO B zinc+acido folico+vit D3 C*30 CAP VITAFAR,85552,13847.5,1
2546,2025-08-23 20:58:00.660629 -0500 -05,2025-08-23 20:58:00.660629 -0500 -05,NULL,CLOTRIMAZOL 1% CREMA VAG X 40 GR FARMIONNI,531023,5056.28,20
2547,2025-08-23 20:58:00.668227 -0500 -05,2025-08-23 20:58:00.668227 -0500 -05,NULL,TERRAVITAL UNGUENTO OFT X 10 GR VITALIS,765008,20000.0,3
2548,2025-08-23 20:58:00.675669 -0500 -05,2025-08-23 20:58:00.675669 -0500 -05,NULL,AG ESOMEPRAZOL 40 MG X 14 TAB,3019200921,9627.8,4
2549,2025-08-23 20:58:00.68415 -0500 -05,2025-08-23 20:58:00.68415 -0500 -05,NULL,VICK CEREZA X 24 SOBRES - P&G,195699,33475.39,2
2550,2025-08-23 20:58:00.691317 -0500 -05,2025-08-23 20:58:00.691317 -0500 -05,NULL,JABON J&J RENOVADORA GRANADA TRIPACK X 110G - JOHNSON Y JOHNSON,368197,7037.04,1
2551,2025-08-23 20:58:00.699532 -0500 -05,2025-08-23 20:58:00.699532 -0500 -05,NULL,FEXOFENADINA SUSP 30 MG/5 ML*150 ML ECAR,PT02038R,32330.58,6
2552,2025-08-23 20:58:00.707317 -0500 -05,2025-08-23 20:58:00.707317 -0500 -05,NULL,Hielo Mineral X 200 Gr Athos,700390,12391.56,2
2553,2025-08-23 20:58:00.714614 -0500 -05,2025-08-23 20:58:00.714614 -0500 -05,NULL,Migrinon Dipir/Cafe/Isomet X 100 Tab OPELLA,107407,113227.04,1
2554,2025-08-23 20:58:00.723243 -0500 -05,2025-08-23 20:58:00.723243 -0500 -05,NULL,Gastro full Doble Accion Alginat/Bicarbonat Carbonat Menta 24 Sob X 10 Ml S/Azucar Medic Brand,014541,31483.99,1
2555,2025-08-23 20:58:00.730712 -0500 -05,2025-08-23 20:58:00.730712 -0500 -05,NULL,LP SILDENAFILO 50MG X 50 TBL,3019300036,13793.53,1
2556,2025-08-23 20:58:00.738948 -0500 -05,2025-08-23 20:58:00.738948 -0500 -05,NULL,ABBOTT ENSURE ADVANCE VAINILLA 400GR,4010200033,44004.36,3
2557,2025-08-23 20:58:00.745737 -0500 -05,2025-08-23 20:58:00.745737 -0500 -05,NULL,Jeringa 5 Ml 21g 1 1/2 X 100 Und Medispo Px,361229,19474.09,2
2558,2025-08-23 20:58:00.753349 -0500 -05,2025-08-23 20:58:00.753349 -0500 -05,NULL,Bactroderm Yodo-Povidona Solucion X 60 Ml R,020319,5438.64,6
2559,2025-08-23 20:58:00.760673 -0500 -05,2025-08-23 20:58:00.760673 -0500 -05,NULL,Carmelub Tears Carboximetilcelulosa 0.5% P 1 Lle 2 Got X 15 Ml Mk,709525,50329.11,2
2560,2025-08-23 20:58:00.767708 -0500 -05,2025-08-23 20:58:00.767708 -0500 -05,NULL,Ibuflash Migran Ibuprof/Acetamin/Cafei 400/250/65 Mg X 30 Cap Liq Mk,092757,58375.51,1
2561,2025-08-23 20:58:00.775582 -0500 -05,2025-08-23 20:58:00.775582 -0500 -05,NULL,Mio Relax Tizanidina 2 Mg X 20 Tab Bioquifar,381085,19503.11,2
2562,2025-08-23 20:58:00.782429 -0500 -05,2025-08-23 20:58:00.782429 -0500 -05,NULL,Prazosina 1 Mg X 30 Tab MP,573846,4244.52,6
2563,2025-08-23 20:58:00.791216 -0500 -05,2025-08-23 20:58:00.791216 -0500 -05,NULL,BETAMETASONA  8MG/2 ML *100 AMP FARMIONNI,3953,55683.6,1
2564,2025-08-23 20:58:00.798764 -0500 -05,2025-08-23 20:58:00.798764 -0500 -05,NULL,DESODORANTE ARDEN SBRES CJ*18  + GRATIS ARDEN FOR MEN ROLLON* 30 ML,9877,9716.39,1
2565,2025-08-23 20:58:00.805893 -0500 -05,2025-08-23 20:58:00.805893 -0500 -05,NULL,ALKA-SELZERT *74UNDS + ASPIRINA EFERVECENTE *62 UNDS PREPACK,5GEM,97903.13,1
2566,2025-08-23 20:58:00.814048 -0500 -05,2025-08-23 20:58:00.814048 -0500 -05,NULL,VITAMINA C + ZINC DE NARANJA *100 CAPS -NATURALMENTE,60823,16000.0,1
2567,2025-08-23 20:58:00.822757 -0500 -05,2025-08-23 20:58:00.822757 -0500 -05,NULL,GASTROFAST ADVANCE SACHET* 12 SOBRES TQ,111TEC,25682.64,1
2568,2025-08-23 20:58:00.830117 -0500 -05,2025-08-23 20:58:00.830117 -0500 -05,NULL,BROMURO DE IPRATROPIO 20MG INHALAD IPRASYNT  1+1 OBSEQUIO A PARTIR DE 24 UNDS,4040OBS,1.25,2
2569,2025-08-23 20:58:00.839124 -0500 -05,2025-08-23 20:58:00.839124 -0500 -05,NULL,ICE GEL ARNICA *110 ML GEL REFRESCANTE INTERB,4640,2880.0,3
2570,2025-08-23 20:58:00.846954 -0500 -05,2025-08-23 20:58:00.846954 -0500 -05,NULL,YODO NEGRO AL  2%X 25ML PROMAR,7186,1102.94,6
2571,2025-08-23 20:58:00.855346 -0500 -05,2025-08-23 20:58:00.855346 -0500 -05,NULL,NEOFUNGINA POL X 40 GM - NEO,480061,11245.0,3
2572,2025-08-23 20:58:00.863349 -0500 -05,2025-08-23 20:58:00.863349 -0500 -05,NULL,ZIFLUVIS 200MG x 10 SOBRES (acetilcisteina)- BIOQUIFAR,353276,7111.58,2
2573,2025-08-23 20:58:00.873887 -0500 -05,2025-08-23 20:58:00.873887 -0500 -05,NULL,BION3 CAJA X 30 TABLETAS,4054839106644,43688.64,1
2574,2025-08-23 20:58:00.881355 -0500 -05,2025-08-23 20:58:00.881355 -0500 -05,NULL,BELLAFACE SUAVE X 28 TABL,7702870071465,13025.0,3
2575,2025-08-23 20:58:00.889192 -0500 -05,2025-08-23 20:58:00.889192 -0500 -05,NULL,Dolicox Grip Acetamin/Cetiriz/Fenilefri/Cafein 500/5 10/30 Mg X 100 Cap Medic Brand,014350,49834.59,1
2576,2025-08-23 20:58:00.897656 -0500 -05,2025-08-23 20:58:00.897656 -0500 -05,NULL,Aceite Corporal De Coco X 250 Ml Promarquin,300353,4384.36,2
2577,2025-08-23 20:58:00.906827 -0500 -05,2025-08-23 20:58:00.906827 -0500 -05,NULL,Alcanfor Tarro X 80 Uni Yoma,201404,35605.95,1
2578,2025-08-23 20:58:00.913894 -0500 -05,2025-08-23 20:58:00.913894 -0500 -05,NULL,Tampones o.b. Super 16 + 8 Und Super Ahorro Original J&J,536550,13062.5,2
2579,2025-08-23 20:58:00.923427 -0500 -05,2025-08-23 20:58:00.923427 -0500 -05,NULL,Konzil Cr Peinar Aceite Almendras + Complejo Vita12 Rizos X 18 Sachet 25ml Henkel,714791,9362.0,1
2580,2025-08-23 20:58:00.931343 -0500 -05,2025-08-23 20:58:00.931343 -0500 -05,NULL,Advil Fem Tab Ibupro/Cafeina 200/65 Mg X 20 Tab Rec Gsk,001384,24792.17,1
2581,2025-08-23 20:58:00.939613 -0500 -05,2025-08-23 20:58:00.939613 -0500 -05,NULL,ACICLOVIR 800 MG X 10 TAB - AMERICAN GENERICS,386106,8170.78,4
2582,2025-08-23 20:58:00.946632 -0500 -05,2025-08-23 20:58:00.946632 -0500 -05,NULL,CONDON TODAY X 3 UND pague 20 lleve 24,719784,231854.88,1
2583,2025-08-23 20:58:00.954123 -0500 -05,2025-08-23 20:58:00.954123 -0500 -05,NULL,DIFENHIDRAMINA JBE *120 ML LICOL,5382,3734.21,4
2584,2025-08-23 20:58:00.961653 -0500 -05,2025-08-23 20:58:00.961653 -0500 -05,NULL,SULFATO DE ZINC 2MG/ML SLN ORAL *120 ML SULZINC HUMAX,4445,20923.4,1
2585,2025-08-23 20:58:00.971195 -0500 -05,2025-08-23 20:58:00.971195 -0500 -05,NULL,EVINET 0.75 MG X 2 TABLETAS colmed *** Regulado***CD (32.228) - COLMED,577220,5038.73,3
2586,2025-08-23 20:58:00.978195 -0500 -05,2025-08-23 20:58:00.978195 -0500 -05,NULL,COLIK FORTE CJ*40 TAB LA FRANCOL,1217,38554.64,1
2587,2025-08-23 20:58:00.986729 -0500 -05,2025-08-23 20:58:00.986729 -0500 -05,NULL,AZUFRE *15 GRS* 25 SOBRES PROMARQUIN,84478,6250.0,1
2588,2025-08-23 20:58:00.994534 -0500 -05,2025-08-23 20:58:00.994534 -0500 -05,NULL,AZUFRE * 400 GR YOMA,5535,3375.0,2
2589,2025-08-23 20:58:01.002808 -0500 -05,2025-08-23 20:58:01.002808 -0500 -05,NULL,CLOBETASOL PROPIONATO 0.05% X 40 GR   AG,1022,8523.0,3
2590,2025-08-23 20:58:01.01074 -0500 -05,2025-08-23 20:58:01.01074 -0500 -05,NULL,Sal De Frutas Lua 50 Sob X 5 Gr Polvo Eferv Original TQ,840310,124639.16,1
2591,2025-08-23 20:58:01.018246 -0500 -05,2025-08-23 20:58:01.018246 -0500 -05,NULL,Creolina Veterina X 250 Ml Promarquin,302524,4173.91,2
2592,2025-08-23 20:58:01.027545 -0500 -05,2025-08-23 20:58:01.027545 -0500 -05,NULL,Condon Tulip Latex X 3 Und Kenny International,020979,699.09,40
2593,2025-08-23 20:58:01.035377 -0500 -05,2025-08-23 20:58:01.035377 -0500 -05,NULL,SEVEDOL EXTRAFUERTEX 60 TAB. (Aceta/Ibupro/Cafe) - LAFRANCOL CONSUMER /PPKC: 691230-S,691230,96878.97,5
2594,2025-08-23 20:58:01.042913 -0500 -05,2025-08-23 20:58:01.042913 -0500 -05,NULL,Losartan 50 Mg X 30 Tab Recubiertas L,190027*PB,0.05,20
2595,2025-08-23 20:58:01.050619 -0500 -05,2025-08-23 20:58:01.050619 -0500 -05,NULL,NEOFUNGINA TALCO * 100 GR LAB. NEO,87955,24702.5,1
2596,2025-08-23 20:58:01.057747 -0500 -05,2025-08-23 20:58:01.057747 -0500 -05,NULL,TINIDAZOL 500G *8 TAB MEMPHIS,18646,2835.32,4
2597,2025-08-23 20:58:01.065814 -0500 -05,2025-08-23 20:58:01.065814 -0500 -05,NULL,OMEPRAZOL 20MG *10 CAPS ANGLOPHARMA,A5350,2062.5,30
2598,2025-08-23 20:58:01.073815 -0500 -05,2025-08-23 20:58:01.073815 -0500 -05,NULL,Emulsion Scott X 180 Ml Tradicional Glaxosmithkline,681060,11578.6,3
2599,2025-08-23 20:58:01.082886 -0500 -05,2025-08-23 20:58:01.082886 -0500 -05,NULL,Pedialyte Max 60 C/Zinc Manzana Sol Oral X 500 Ml Abbott,957369*PB,7905.0,1
2600,2025-08-23 20:58:01.090432 -0500 -05,2025-08-23 20:58:01.090432 -0500 -05,NULL,Metoclopramida 4 Mg/Ml Got X 30 Ml Coaspharma,033061,4652.87,4
2601,2025-08-23 20:58:01.097655 -0500 -05,2025-08-23 20:58:01.097655 -0500 -05,NULL,IRIS RAPE-CAFÉ 9G #25,6035,1782.5,2
2602,2025-08-23 20:58:01.105326 -0500 -05,2025-08-23 20:58:01.105326 -0500 -05,NULL,DIOSMECTITA 1 GR CJ X 6 SOBRES BASILOX RUECAM,81391,12691.25,1
2603,2025-08-23 20:58:01.115004 -0500 -05,2025-08-23 20:58:01.115004 -0500 -05,NULL,PAX DIA NARANJA C*24 SOBS EUROFARMA,7664,55092.67,1
2604,2025-08-23 20:58:01.121731 -0500 -05,2025-08-23 20:58:01.121731 -0500 -05,NULL,YODORA TALCO 120 + 90 G TARRO TQ,0084987,16160.74,2
2605,2025-08-23 20:58:01.131124 -0500 -05,2025-08-23 20:58:01.131124 -0500 -05,NULL,CREMA ADHESIVA PROTESIS DENTAL *25GR PROQUIDENT MENTA,0685,14071.25,1
