id,created_at,updated_at,deleted_at,factura_id,producto_id,cantidad,precio_unitario,precio_total,uuid,factura_uuid
880,2025-10-08 15:12:41.357026+00,2025-10-08 15:12:41.357026+00,,492,341,3,1000,3000,d6706c23-41ef-4817-bb56-fe734c9507a9,bde310e9-0cb2-4ee3-bebb-d3ccacdc8b5c
881,2025-10-08 15:19:39.633032+00,2025-10-08 15:19:39.633032+00,,493,114,2,1600,3200,bd1087c2-f7fa-427c-bbb8-b004bf4d5f74,23b8d82d-ab59-45d7-9a73-fb8b8531dc8f
882,2025-10-08 15:19:39.633032+00,2025-10-08 15:19:39.633032+00,,493,436,4,500,2000,371e6748-3c7b-416a-80a7-e08bcc86bba0,23b8d82d-ab59-45d7-9a73-fb8b8531dc8f
883,2025-10-08 15:29:18.719269+00,2025-10-08 15:29:18.719269+00,,494,676,6,800,4800,8880c27d-7b1f-46f8-96d4-c2c70253de87,487d8227-1573-41e5-917d-aa5a611c9762
884,2025-10-08 15:32:56.249124+00,2025-10-08 15:32:56.249124+00,,495,639,3,300,900,fd252e97-a53a-4a23-9896-0df4ac0e060e,e689292f-5f11-45bc-882c-6f09fb36821d
885,2025-10-08 15:32:56.249124+00,2025-10-08 15:32:56.249124+00,,495,188,2,700,1400,373ed8e1-a6dc-4a50-be2d-0d963257934b,e689292f-5f11-45bc-882c-6f09fb36821d
886,2025-10-08 15:36:45.669595+00,2025-10-08 15:36:45.669595+00,,496,661,2,1400,2800,5cdcf24c-6720-45ad-b60e-b7c8034f5e26,3577560f-5279-493d-a06a-c226970b8a46
887,2025-10-08 15:52:43.585504+00,2025-10-08 15:52:43.585504+00,,497,1008,1,4900,4900,99290119-b8d0-40f4-b039-c1869b643d53,7f2eb83d-7689-44ab-b388-8a3b264196cc
888,2025-10-08 15:57:40.589908+00,2025-10-08 15:57:40.589908+00,,498,570,2,1300,2600,d28de9ba-a7d1-4df0-9349-7e90d06c8aa6,37cbfbda-88b6-47d2-9c30-de30e540fbfe
889,2025-10-08 16:24:23.44629+00,2025-10-08 16:24:23.44629+00,,499,764,1,2800,2800,60168835-ec89-4641-afc0-79364935142e,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
890,2025-10-08 16:24:23.44629+00,2025-10-08 16:24:23.44629+00,,499,1004,1,5300,5300,f08c50e6-28ee-42e3-963e-ac961971dc3a,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
891,2025-10-08 16:24:23.44629+00,2025-10-08 16:24:23.44629+00,,499,374,3,1400,4200,924074dc-55f5-4c36-82e4-c1987f31e3a2,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
892,2025-10-08 16:24:23.44629+00,2025-10-08 16:24:23.44629+00,,499,55,1,7900,7900,eb856f75-2bc4-4c1a-a0ee-dde70857e13a,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
893,2025-10-08 16:29:58.846866+00,2025-10-08 16:29:58.846866+00,,500,266,2,3400,6800,f4b474d0-6c56-4438-adb4-efef26787e2a,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
894,2025-10-08 16:29:58.846866+00,2025-10-08 16:29:58.846866+00,,500,1056,1,1400,1400,5f5993a9-abc3-4fcb-b3bc-21912e77118c,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
895,2025-10-08 16:29:58.846866+00,2025-10-08 16:29:58.846866+00,,500,288,1,5500,5500,40158212-86bc-428e-aa6d-c21e25867456,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
896,2025-10-08 16:35:10.632405+00,2025-10-08 16:35:10.632405+00,,501,718,1,6700,6700,6523890b-420b-49d0-a520-d42e131678bc,7d46ae9f-fd58-452d-9f91-7c991aa4c699
897,2025-10-08 16:54:40.945392+00,2025-10-08 16:54:40.945392+00,,502,590,2,3600,7200,1197b4d9-30da-4bd3-91e4-19a0d02ad76e,247b4a10-69d4-40ef-9f88-1efbb1dfa075
898,2025-10-08 17:05:37.060538+00,2025-10-08 17:05:37.060538+00,,503,764,1,2800,2800,51d1e285-eb96-4692-b6b5-0bc72845b716,8127ce51-36e5-403d-809b-e2e1228a1098
899,2025-10-08 17:05:37.060538+00,2025-10-08 17:05:37.060538+00,,503,999,2,1000,2000,40b7d919-f599-450d-95f3-401d8399c3bd,8127ce51-36e5-403d-809b-e2e1228a1098
900,2025-10-08 17:05:37.060538+00,2025-10-08 17:05:37.060538+00,,503,51,1,2400,2400,0964b1e6-5b7e-4082-b927-2f18da22233c,8127ce51-36e5-403d-809b-e2e1228a1098
901,2025-10-08 17:05:37.060538+00,2025-10-08 17:05:37.060538+00,,503,944,1,500,500,a0983920-4918-49b8-a3cc-338523f23c6c,8127ce51-36e5-403d-809b-e2e1228a1098
902,2025-10-08 17:10:59.620704+00,2025-10-08 17:10:59.620704+00,,504,696,1,3400,3400,2e96e069-2430-4060-932c-be86ec8b468e,92105a21-0ad4-481a-be7c-e55f136b258a
903,2025-10-08 17:29:44.292285+00,2025-10-08 17:29:44.292285+00,,505,206,1,1600,1600,7587f85d-87c9-4713-ab09-4acec1e53a86,fedae2cf-5425-48c7-835c-1d112fd32071
904,2025-10-08 17:29:44.292285+00,2025-10-08 17:29:44.292285+00,,505,396,1,2300,2300,2054efa5-774d-404a-95dc-e51c8adcd34a,fedae2cf-5425-48c7-835c-1d112fd32071
905,2025-10-08 17:31:22.538015+00,2025-10-08 17:31:22.538015+00,,506,125,1,5900,5900,18ae2246-fbc7-4a00-b34e-17915d178b05,86854214-13ea-4807-b064-f14bd181014e
906,2025-10-08 17:48:19.984722+00,2025-10-08 17:48:19.984722+00,,507,864,1,2600,2600,2aba6d9f-f0bc-4787-ab7a-8a6f49924212,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
907,2025-10-08 17:48:19.984722+00,2025-10-08 17:48:19.984722+00,,507,158,2,1500,3000,993c948e-9f9f-444a-bb37-23ec66de2eb1,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
908,2025-10-08 17:48:19.984722+00,2025-10-08 17:48:19.984722+00,,507,941,1,4300,4300,d57546d9-5e09-403d-b00c-bdd28a547a77,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
909,2025-10-08 17:48:19.984722+00,2025-10-08 17:48:19.984722+00,,507,334,2,400,800,6cc5956e-61ad-4e7a-b688-5d04233a2492,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
910,2025-10-08 18:06:52.320186+00,2025-10-08 18:06:52.320186+00,,508,639,4,300,1200,aad9640e-4f53-4beb-b91a-29ae70e34117,af39bc0c-2896-487f-b8a6-37ad97ca6873
911,2025-10-08 18:06:52.320186+00,2025-10-08 18:06:52.320186+00,,508,11,2,1000,2000,c0aef646-d606-4ca3-a6cc-c0450a616b06,af39bc0c-2896-487f-b8a6-37ad97ca6873
912,2025-10-08 18:06:52.320186+00,2025-10-08 18:06:52.320186+00,,508,836,2,1600,3200,0c6ecb99-75a1-4451-a609-a07378471d5d,af39bc0c-2896-487f-b8a6-37ad97ca6873
913,2025-10-08 18:11:54.605677+00,2025-10-08 18:11:54.605677+00,,509,991,1,4700,4700,34671638-fb99-49ae-adc6-34f6aa7646e5,582a68d3-2489-456a-a4c3-a3b58401382f
914,2025-10-08 18:11:54.605677+00,2025-10-08 18:11:54.605677+00,,509,683,1,2900,2900,3e96946e-c0b8-4ce7-be9d-4fdf512426e7,582a68d3-2489-456a-a4c3-a3b58401382f
915,2025-10-08 18:21:59.04198+00,2025-10-08 18:21:59.04198+00,,510,661,3,1400,4200,e5746b40-7010-4040-935c-6953d047fd3a,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
916,2025-10-08 18:21:59.04198+00,2025-10-08 18:21:59.04198+00,,510,944,1,500,500,ff48ee05-59b0-4305-82c6-02f9e5a4f3fa,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
917,2025-10-08 18:21:59.04198+00,2025-10-08 18:21:59.04198+00,,510,683,1,2900,2900,c7495f71-3247-4313-9322-f61870ca2266,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
918,2025-10-08 18:41:47.411492+00,2025-10-08 18:41:47.411492+00,,511,395,1,5900,5900,d77b567f-8cef-48b3-9837-fae3259faf8c,a40b594f-0f69-4238-a233-504b5ffb606e
919,2025-10-08 18:41:47.411492+00,2025-10-08 18:41:47.411492+00,,511,476,2,2800,5600,2d3ce4f1-e9f6-4792-9bb8-967ae5565c76,a40b594f-0f69-4238-a233-504b5ffb606e
920,2025-10-08 18:46:53.176963+00,2025-10-08 18:46:53.176963+00,,512,745,1,8300,8300,65512b96-f79a-4a37-a139-3423c67317af,393ecc77-0556-4989-be01-f177e9feeb27
921,2025-10-08 18:46:53.176963+00,2025-10-08 18:46:53.176963+00,,512,471,1,13700,13700,ca52c93f-a57e-4ed3-8d5b-6755d3b9b730,393ecc77-0556-4989-be01-f177e9feeb27
929,2025-10-08 18:53:15.3491+00,2025-10-08 18:53:15.3491+00,,514,592,2,4500,9000,4e664e35-f901-4397-aaaf-f34ff6280336,41025281-0dd1-40c2-8170-c755aefd7c28
930,2025-10-08 19:02:57.11043+00,2025-10-08 19:02:57.11043+00,,515,836,1,1600,1600,7c0a3f33-c1f9-4220-b96f-656df239fa4f,8464d81e-2f50-45f7-98f1-bbe57e3b8b69
931,2025-10-08 19:04:09.371044+00,2025-10-08 19:04:09.371044+00,,516,886,3,1500,4500,2fe42c6c-c81f-41da-bb09-0c9946937e3e,e71273e4-4b21-4456-b8f6-6233d45abaeb
932,2025-10-08 19:06:58.252634+00,2025-10-08 19:06:58.252634+00,,517,763,1,5500,5500,b438c2b7-a43e-4f48-9f01-5af3ab40ee5e,9195cd11-9869-44a7-a0c9-c10ef13b0c01
933,2025-10-08 19:11:51.163244+00,2025-10-08 19:11:51.163244+00,,518,436,6,500,3000,ee5c3ebf-0a46-42e6-bd8e-c95aba9b582d,9baea46a-4026-4bd6-b581-8a33562ecf8b
934,2025-10-08 19:16:17.318628+00,2025-10-08 19:16:17.318628+00,,519,331,6,400,2400,f674faaf-c12c-4b3a-8286-421c7b22e064,9e561550-df1f-4ae8-a5d7-58f658813163
935,2025-10-08 19:23:36.17631+00,2025-10-08 19:23:36.17631+00,,520,693,1,129000,129000,ab6e7baa-9913-44ba-9a51-d2b9c045ea26,02a906b6-c77d-4f9b-b592-1de6abcc878a
936,2025-10-08 19:29:48.834464+00,2025-10-08 19:29:48.834464+00,,521,269,3,2200,6600,a3955ffa-5656-4104-b0b5-ca0285d80187,2efd8a06-04cc-4267-83cf-ae0d9b826626
937,2025-10-08 19:34:50.238475+00,2025-10-08 19:34:50.238475+00,,522,661,4,1400,5600,21093664-4722-4928-a953-5581301bea1e,23f1f6e7-e6d9-4884-a6ba-8b5c1a3517f2
938,2025-10-08 19:37:46.447116+00,2025-10-08 19:37:46.447116+00,,523,223,1,8700,8700,97a95a15-e96f-43f5-b57e-92efda940945,a31e9cda-070f-4ffb-81d9-db1477c9419a
939,2025-10-08 19:51:11.511291+00,2025-10-08 19:51:11.511291+00,,524,114,2,1600,3200,fde6d29a-260a-4bc8-a78b-5fbf77692684,af6b115a-1a5f-4de0-bbee-481387301ea0
940,2025-10-08 19:51:11.511291+00,2025-10-08 19:51:11.511291+00,,524,11,1,1000,1000,2970177c-bfcc-4e3d-a6c9-100587d2360b,af6b115a-1a5f-4de0-bbee-481387301ea0
941,2025-10-08 19:51:11.511291+00,2025-10-08 19:51:11.511291+00,,524,193,10,130,1300,919f70af-240e-4d57-89f1-61ea3d8a92bd,af6b115a-1a5f-4de0-bbee-481387301ea0
942,2025-10-08 20:07:32.466242+00,2025-10-08 20:07:32.466242+00,,525,676,2,800,1600,93ad3008-f41f-4a31-ba00-0a7dd4928036,14b1ab0a-47d2-4a11-a74b-57867747a8e4
943,2025-10-08 20:07:32.466242+00,2025-10-08 20:07:32.466242+00,,525,344,1,3600,3600,ad58093a-3937-4bed-85bd-0b854989f612,14b1ab0a-47d2-4a11-a74b-57867747a8e4
944,2025-10-08 20:16:02.833848+00,2025-10-08 20:16:02.833848+00,,526,652,2,2200,4400,3985a740-3470-4851-b03e-d68a44d582d8,aed5ce28-dd58-44e8-86e7-5356f3a3f4c6
945,2025-10-08 20:16:02.833848+00,2025-10-08 20:16:02.833848+00,,526,436,2,500,1000,6b948c3c-fb74-4115-8a06-f3438ab009c1,aed5ce28-dd58-44e8-86e7-5356f3a3f4c6
946,2025-10-08 20:20:38.648912+00,2025-10-08 20:20:38.648912+00,,527,11,1,900,900,1ac476bb-13d2-4953-8339-f5904ec0ff25,124bdc44-2623-4fdf-aca0-5367ed047a58
947,2025-10-08 20:26:42.23671+00,2025-10-08 20:26:42.23671+00,,528,471,5,1400,7000,2f42584c-b7f7-495b-9bd0-bed07c551726,5ab5fd2c-b709-4543-bd0e-9d450b9c13ca
948,2025-10-08 20:34:33.525571+00,2025-10-08 20:34:33.525571+00,,529,231,1,1900,1900,64c882b7-4215-44eb-bd1a-b976098a64e2,02712e7b-f395-422e-864e-91b9a8379042
949,2025-10-08 20:34:33.525571+00,2025-10-08 20:34:33.525571+00,,529,353,1,3300,3300,ff3a444b-aa31-40f5-8b07-bb7605bb63f1,02712e7b-f395-422e-864e-91b9a8379042
950,2025-10-08 20:35:57.289142+00,2025-10-08 20:35:57.289142+00,,530,628,3,1800,5400,56a8f584-070d-4f7f-bd9a-245c9ef5b449,68bc9d28-bb78-4739-965c-cb27150475bc
951,2025-10-08 20:35:57.289142+00,2025-10-08 20:35:57.289142+00,,530,375,5,500,2500,b3980b99-1b09-47fd-9c08-f761da8de9ce,68bc9d28-bb78-4739-965c-cb27150475bc
952,2025-10-08 20:35:57.289142+00,2025-10-08 20:35:57.289142+00,,530,195,5,700,3500,e49a9ff3-e640-4b54-9ff3-f5b08ff8d53d,68bc9d28-bb78-4739-965c-cb27150475bc
953,2025-10-08 20:36:42.844471+00,2025-10-08 20:36:42.844471+00,,531,482,2,600,1200,0726e41f-17f9-4d80-9de3-bfed33ceae59,23d674f9-d9de-4236-a83c-b16b92f8e1d0
954,2025-10-08 20:38:55.722239+00,2025-10-08 20:38:55.722239+00,,532,851,1,5300,5300,337220b1-daf8-4fc2-b6af-635c35f7684e,d41a1661-7770-426a-8add-76a3f3bec655
955,2025-10-08 20:38:55.722239+00,2025-10-08 20:38:55.722239+00,,532,840,1,10900,10900,e15ad876-8229-4957-813e-a5f8c42f187c,d41a1661-7770-426a-8add-76a3f3bec655
956,2025-10-08 20:40:15.743182+00,2025-10-08 20:40:15.743182+00,,533,713,1,3500,3500,18a0725b-d44e-4cf0-9e35-d34e91d6352f,906948a9-9f31-4bdd-b49f-4eee85b27a0b
957,2025-10-08 20:40:15.743182+00,2025-10-08 20:40:15.743182+00,,533,712,1,3500,3500,e26cc42e-4890-4018-abdd-a06b9c3db97a,906948a9-9f31-4bdd-b49f-4eee85b27a0b
958,2025-10-08 20:40:15.743182+00,2025-10-08 20:40:15.743182+00,,533,467,2,2300,4600,105565f6-06ac-448e-9b84-7d96a724aa63,906948a9-9f31-4bdd-b49f-4eee85b27a0b
959,2025-10-08 20:40:15.743182+00,2025-10-08 20:40:15.743182+00,,533,639,1,2800,2800,6bbcb655-dd28-4013-820e-1675dc3aa217,906948a9-9f31-4bdd-b49f-4eee85b27a0b
960,2025-10-08 20:44:38.186697+00,2025-10-08 20:44:38.186697+00,,534,689,1,18900,18900,b6ebb64f-d01b-4026-9c31-7ea0839bb88d,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
961,2025-10-08 20:44:38.186697+00,2025-10-08 20:44:38.186697+00,,534,639,3,2800,8400,878fce3c-fbb5-482c-ae90-64040d2ffe4a,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
962,2025-10-08 20:44:38.186697+00,2025-10-08 20:44:38.186697+00,,534,124,5,1300,6500,8409b880-573c-4dc4-9044-f0d3e84e945f,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
963,2025-10-08 20:47:55.345665+00,2025-10-08 20:47:55.345665+00,,535,327,1,5300,5300,e32f57d0-130e-4288-834e-1aed938461f1,d7a8d1fd-5777-47f7-b9f1-bebc747769f4
964,2025-10-08 20:52:42.838197+00,2025-10-08 20:52:42.838197+00,,536,482,1,600,600,129771d3-d8fd-43b4-8f0d-1211317f1600,8fadd5b3-0bfc-4fad-9219-5836bec56490
965,2025-10-08 21:00:22.485916+00,2025-10-08 21:00:22.485916+00,,537,35,2,2600,5200,b63cebcd-4257-4a33-aedd-d4cf07e2bf19,a22cc9fa-fd0b-4a61-a7a2-6a56e1a8cafe
966,2025-10-08 21:11:54.090082+00,2025-10-08 21:11:54.090082+00,,538,924,1,5900,5900,4bb1a30b-1374-4105-9ce6-a07e59ec7597,db7bd11b-2e11-4b9c-a5cb-e1b92457c4cc
967,2025-10-08 21:11:54.090082+00,2025-10-08 21:11:54.090082+00,,538,592,2,4500,9000,88e47dc6-976d-488b-a155-a1f40935a86d,db7bd11b-2e11-4b9c-a5cb-e1b92457c4cc
968,2025-10-08 21:11:54.090082+00,2025-10-08 21:11:54.090082+00,,538,694,1,69000,69000,83a125a5-c8c5-4375-9b64-d4dc54c31576,db7bd11b-2e11-4b9c-a5cb-e1b92457c4cc
969,2025-10-08 21:17:33.350866+00,2025-10-08 21:17:33.350866+00,,539,1059,1,1800,1800,bc27b4f3-0070-4aed-b05b-cb131ff2b8b4,dee346de-e9eb-42a8-b1a5-2b747ed3560e
970,2025-10-08 21:18:17.157204+00,2025-10-08 21:18:17.157204+00,,540,661,4,1400,5600,f8e49756-2319-4674-9e10-1c291865e711,19939e13-2c0b-461c-84e7-1b0e71ad7160
971,2025-10-08 21:22:48.45534+00,2025-10-08 21:22:48.45534+00,,541,639,2,300,600,f293d615-a371-4ae0-97a8-71da6ee63a46,4448fd31-75aa-41ae-a9c3-a5203f8d4af8
972,2025-10-08 21:30:59.041616+00,2025-10-08 21:30:59.041616+00,,542,999,3,1000,3000,d9a13731-33c2-4d45-b4cc-d22c25148ba5,6c1230f3-15b1-486d-8cf0-0106afa318f6
973,2025-10-08 21:30:59.041616+00,2025-10-08 21:30:59.041616+00,,542,124,2,1300,2600,10e63b79-4ea3-40cc-aefe-28349b769c60,6c1230f3-15b1-486d-8cf0-0106afa318f6
974,2025-10-08 21:30:59.041616+00,2025-10-08 21:30:59.041616+00,,542,12,8,900,7200,6511afb1-ec1a-4994-888f-18039db9c1fd,6c1230f3-15b1-486d-8cf0-0106afa318f6
975,2025-10-08 21:30:59.041616+00,2025-10-08 21:30:59.041616+00,,542,753,4,2300,9200,f1810c2c-515a-4a17-90bf-a71f0b2d3fb1,6c1230f3-15b1-486d-8cf0-0106afa318f6
976,2025-10-08 21:34:18.413491+00,2025-10-08 21:34:18.413491+00,,543,590,2,400,800,20c088a8-b023-4193-a802-957b9ecaabed,8cf2bb83-62bd-491f-aa11-e05858ed0f7c
977,2025-10-08 21:34:18.413491+00,2025-10-08 21:34:18.413491+00,,543,116,2,1000,2000,edb33396-8603-4fa4-bf9a-caea791a56ea,8cf2bb83-62bd-491f-aa11-e05858ed0f7c
978,2025-10-08 21:34:18.413491+00,2025-10-08 21:34:18.413491+00,,543,157,2,2500,5000,2dc28d87-7130-4a2c-93df-85ba84e8b681,8cf2bb83-62bd-491f-aa11-e05858ed0f7c
979,2025-10-08 21:34:18.413491+00,2025-10-08 21:34:18.413491+00,,543,491,1,600,600,f9f0e2d9-2432-420e-b572-0fa059187819,8cf2bb83-62bd-491f-aa11-e05858ed0f7c
980,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,482,3,600,1800,0025627b-c1fc-43a0-a342-743038bf93fb,42bc04e2-1691-4994-84b6-f5229283d40e
981,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,206,3,1600,4800,7a751a17-3550-45ef-a2d7-ace3553ddb07,42bc04e2-1691-4994-84b6-f5229283d40e
982,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,334,10,400,4000,e1ba95dd-a540-473b-8bda-f9a1aa35a6fb,42bc04e2-1691-4994-84b6-f5229283d40e
983,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,630,2,1800,3600,9010c15c-eefd-4258-8d85-d401e935c356,42bc04e2-1691-4994-84b6-f5229283d40e
984,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,188,10,650,6500,782ecb20-69b5-4a97-86a9-d7137d3c9382,42bc04e2-1691-4994-84b6-f5229283d40e
985,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,544,644,1,3300,3300,a296192a-9425-44c3-848d-c6fc975c82e1,42bc04e2-1691-4994-84b6-f5229283d40e
986,2025-10-08 21:45:39.242548+00,2025-10-08 21:45:39.242548+00,,545,441,1,2900,2900,37962e95-222e-499a-9f02-fb8b492fa67d,118cb750-e4d0-4167-9791-7f7b655e486a
987,2025-10-08 21:45:39.242548+00,2025-10-08 21:45:39.242548+00,,545,375,1,4400,4400,f2389409-a7b7-4533-b6f4-18ec5197b9bf,118cb750-e4d0-4167-9791-7f7b655e486a
988,2025-10-08 21:45:39.242548+00,2025-10-08 21:45:39.242548+00,,545,354,1,4700,4700,6c9bd13c-b461-4dbd-a076-545beda86751,118cb750-e4d0-4167-9791-7f7b655e486a
989,2025-10-08 21:49:16.227552+00,2025-10-08 21:49:16.227552+00,,546,836,3,1500,4500,f47d9d20-5c57-4260-8480-96649eb79def,e20bb667-b85f-42e6-a52a-8c5cdac365ed
990,2025-10-08 21:54:49.812329+00,2025-10-08 21:54:49.812329+00,,547,785,5,1900,9500,abaaa302-13a8-4d9b-b9d6-f0c22358f2fa,f742b3cc-b30f-43ea-b491-f4a0f9163b74
991,2025-10-08 22:03:14.487726+00,2025-10-08 22:03:14.487726+00,,548,57,2,800,1600,254b507d-9c1b-4a47-8ee4-5da2c63803ae,05d9fa59-62d6-4784-9699-f412d086f570
992,2025-10-08 22:03:14.487726+00,2025-10-08 22:03:14.487726+00,,548,946,1,2800,2800,e7d78600-1bd4-421f-b160-df087a2e3ef5,05d9fa59-62d6-4784-9699-f412d086f570
993,2025-10-08 22:06:59.607135+00,2025-10-08 22:06:59.607135+00,,549,51,2,2400,4800,875446e9-052a-4679-a358-f87314f3bc5e,20a46f96-c0ce-4c0c-a945-82c5c7782f65
994,2025-10-08 22:12:25.49243+00,2025-10-08 22:12:25.49243+00,,550,626,1,2200,2200,6f698fd0-6ad7-46fb-a4b4-77dbb7459969,acfeb28e-ee70-4153-ae51-650d6c5d43e7
995,2025-10-08 22:12:25.49243+00,2025-10-08 22:12:25.49243+00,,550,946,1,200,200,e2051758-dbcf-427b-b946-12f9a25736bf,acfeb28e-ee70-4153-ae51-650d6c5d43e7
996,2025-10-08 22:23:12.669193+00,2025-10-08 22:23:12.669193+00,,551,592,2,4500,9000,c707c5bf-6c81-4a74-b0be-ef8c74acce9c,f7b0834f-2e05-4a8b-a796-8a8599850c0a
997,2025-10-08 22:23:12.669193+00,2025-10-08 22:23:12.669193+00,,551,206,2,1600,3200,5de5b81f-301c-4521-956b-135640e4a509,f7b0834f-2e05-4a8b-a796-8a8599850c0a
998,2025-10-08 22:23:12.669193+00,2025-10-08 22:23:12.669193+00,,551,894,10,1180,11800,93d941dc-97a2-4c97-b301-06bd914c17f2,f7b0834f-2e05-4a8b-a796-8a8599850c0a
999,2025-10-08 22:25:03.092139+00,2025-10-08 22:25:03.092139+00,,552,374,1,1400,1400,8623891c-25c2-4b6d-9c43-4461e5ede4b4,884f3b6e-75eb-4fc2-bd7b-7e3f977a2dae
1000,2025-10-08 22:27:04.340932+00,2025-10-08 22:27:04.340932+00,,553,258,4,1400,5600,76774a9f-3dcc-46fa-a13e-914849a284a2,be5d8059-7749-49c7-9347-18615b2b20d9
1001,2025-10-08 22:33:25.286579+00,2025-10-08 22:33:25.286579+00,,554,1024,1,700,700,a81c7d59-5326-4de3-8935-7a31a9355ce3,e9bff08e-5849-426b-8918-dd4cc48678ed
1002,2025-10-08 22:36:08.315197+00,2025-10-08 22:36:08.315197+00,,555,631,4,2800,11200,14f8cdd6-6b31-4955-9848-17a236a86b7a,99a8a2ec-4c10-45bb-b30d-e45d746de30c
1003,2025-10-08 22:42:16.071265+00,2025-10-08 22:42:16.071265+00,,556,461,1,4700,4700,99656fe9-422f-44c5-a17f-bd10ca8250e2,c6b9fa7b-321d-4c2c-a825-bfebe6ee0b5a
1004,2025-10-08 22:46:04.623819+00,2025-10-08 22:46:04.623819+00,,557,308,1,16900,16900,02031bbf-fbeb-4e8e-8d87-c1609d3988bf,1af1e709-1ca7-4f01-ab44-c3d588df77c9
1005,2025-10-08 23:01:39.019712+00,2025-10-08 23:01:39.019712+00,,558,639,1,2800,2800,ca96f22b-6e5f-46a1-8921-d51aecaeba07,a871af5e-2150-4d4b-a70a-d5fa9e555f56
1006,2025-10-08 23:06:39.003681+00,2025-10-08 23:06:39.003681+00,,559,592,1,4500,4500,748034f2-de37-4263-8b1a-0d23db3e2b8b,cd0bc859-e4d5-4de5-afd1-c878fb1f51b2
1007,2025-10-08 23:07:14.00871+00,2025-10-08 23:07:14.00871+00,,560,743,1,8500,8500,a33edfe7-9caa-4606-9b70-41468bbb480a,fed30790-a515-46dd-8b67-97a5dca29a85
1008,2025-10-08 23:07:14.00871+00,2025-10-08 23:07:14.00871+00,,560,951,1,4600,4600,ac8c564f-4ddd-4bdd-82b6-8a92a7a63981,fed30790-a515-46dd-8b67-97a5dca29a85
1009,2025-10-08 23:09:57.695126+00,2025-10-08 23:09:57.695126+00,,561,193,2,1300,2600,b3bdcdef-dcbd-4447-9e78-72803e85524c,6d224fd1-fd66-4dbb-a9d0-d0ee12333687
1010,2025-10-08 23:20:29.647715+00,2025-10-08 23:20:29.647715+00,,562,386,2,2200,4400,d927e35e-e355-45b5-b8cb-8e49a4838d05,d11d42f7-6a45-4439-8b38-ed41e7514f25
1011,2025-10-08 23:23:45.809625+00,2025-10-08 23:23:45.809625+00,,563,738,1,9800,9800,03c155f3-1e7d-46ab-8caf-721a5bad5f94,d875f40f-3f03-4b1e-8e17-dcfbd2744862
1012,2025-10-08 23:23:45.809625+00,2025-10-08 23:23:45.809625+00,,563,946,3,2800,8400,627ca1cd-19cc-49c1-90ac-5f4d443891c1,d875f40f-3f03-4b1e-8e17-dcfbd2744862
1013,2025-10-08 23:24:45.955355+00,2025-10-08 23:24:45.955355+00,,564,626,2,2200,4400,fc17e59a-1a58-477c-8ffe-927b77f0f55f,908d9802-414f-4ebf-8692-84fe9c058d3c
1014,2025-10-08 23:24:45.955355+00,2025-10-08 23:24:45.955355+00,,564,206,1,1600,1600,c10be432-c136-49dc-a92c-e63f1419e4fd,908d9802-414f-4ebf-8692-84fe9c058d3c
1015,2025-10-08 23:37:30.462558+00,2025-10-08 23:37:30.462558+00,,565,1056,1,1400,1400,d5daaf79-0217-4c27-8664-5b7e2fff7b92,afcd983a-20a4-45ad-a0de-a5885dda71d6
1016,2025-10-08 23:41:05.485235+00,2025-10-08 23:41:05.485235+00,,566,867,2,6700,13400,b88d551e-8651-447f-bc5b-5ca14972471c,b9ec4a87-4627-4596-a9cc-77d3b8bfb075
1017,2025-10-08 23:41:05.485235+00,2025-10-08 23:41:05.485235+00,,566,125,1,5900,5900,112df690-ab77-4020-aec3-e00ff5eba16c,b9ec4a87-4627-4596-a9cc-77d3b8bfb075
1018,2025-10-08 23:44:58.478641+00,2025-10-08 23:44:58.478641+00,,567,667,4,1400,5600,b2ef1cc1-39e5-40e9-94a2-80ed0eb07cb8,c71b1fff-fb9b-4b12-a065-18961915642d
